264.111, 130.139, 8.287, 10.253 False
263.835, 130.124, 8.287, 10.286 False
263.559, 130.108, 8.286, 10.319 False
263.283, 130.093, 8.286, 10.352 False
263.008, 130.077, 8.285, 10.385 False
262.732, 130.062, 8.285, 10.418 False
262.456, 130.047, 8.285, 10.451 False
262.180, 130.033, 8.284, 10.484 False
261.905, 130.018, 8.284, 10.517 False
261.629, 130.003, 8.284, 10.550 False
261.353, 129.989, 8.284, 10.583 False
261.077, 129.975, 8.284, 10.616 False
260.801, 129.961, 8.285, 10.649 False
260.526, 129.947, 8.285, 10.682 False
260.250, 129.933, 8.285, 10.715 False
259.974, 129.920, 8.285, 10.748 False
259.698, 129.906, 8.286, 10.781 False
259.422, 129.893, 8.286, 10.814 False
259.146, 129.880, 8.286, 10.847 False
258.870, 129.867, 8.286, 10.880 False
258.594, 129.854, 8.287, 10.913 False
258.318, 129.842, 8.287, 10.946 False
258.042, 129.830, 8.287, 10.979 False
257.766, 129.818, 8.288, 11.012 False
257.490, 129.806, 8.288, 11.045 False
257.214, 129.794, 8.288, 11.078 False
256.938, 129.783, 8.288, 11.111 False
256.662, 129.772, 8.289, 11.144 False
256.386, 129.760, 8.289, 11.177 False
256.110, 129.750, 8.289, 11.210 False
255.834, 129.739, 8.289, 11.243 False
255.558, 129.729, 8.289, 11.276 False
255.282, 129.718, 8.289, 11.309 False
255.006, 129.708, 8.289, 11.342 False
254.730, 129.698, 8.290, 11.375 False
254.453, 129.689, 8.290, 11.408 False
254.177, 129.679, 8.290, 11.441 False
253.901, 129.670, 8.290, 11.474 False
253.625, 129.661, 8.290, 11.507 False
253.349, 129.652, 8.290, 11.540 False
253.073, 129.643, 8.290, 11.573 False
252.796, 129.635, 8.290, 11.606 False
252.520, 129.626, 8.290, 11.639 False
252.244, 129.619, 8.290, 11.672 False
251.968, 129.610, 8.290, 11.705 False
251.691, 129.603, 8.290, 11.738 False
251.415, 129.595, 8.291, 11.771 False
251.139, 129.588, 8.291, 11.804 False
250.863, 129.581, 8.291, 11.837 False
250.586, 129.574, 8.291, 11.870 False
250.310, 129.567, 8.291, 11.903 False
250.034, 129.561, 8.291, 11.936 False
249.758, 129.554, 8.292, 11.969 False
249.481, 129.548, 8.292, 12.002 False
249.205, 129.541, 8.292, 12.035 False
248.929, 129.536, 8.292, 12.068 False
248.652, 129.530, 8.292, 12.101 False
248.376, 129.525, 8.292, 12.134 False
248.099, 129.519, 8.292, 12.167 False
247.823, 129.514, 8.292, 12.200 False
247.547, 129.509, 8.293, 12.233 False
247.270, 129.504, 8.293, 12.266 False
246.994, 129.499, 8.293, 12.299 False
246.718, 129.495, 8.293, 12.332 False
246.441, 129.490, 8.293, 12.365 False
246.165, 129.486, 8.293, 12.398 False
245.888, 129.481, 8.293, 12.431 False
245.612, 129.478, 8.294, 12.464 False
245.335, 129.474, 8.294, 12.497 False
245.059, 129.470, 8.294, 12.530 False
244.783, 129.466, 8.294, 12.563 False
244.506, 129.463, 8.294, 12.596 False
244.230, 129.460, 8.294, 12.629 False
243.953, 129.457, 8.294, 12.662 False
243.677, 129.453, 8.294, 12.695 False
243.400, 129.451, 8.295, 12.728 False
243.124, 129.448, 8.295, 12.761 False
242.847, 129.445, 8.295, 12.794 False
242.571, 129.442, 8.295, 12.827 False
242.294, 129.440, 8.295, 12.860 False
242.018, 129.438, 8.295, 12.893 False
241.741, 129.436, 8.295, 12.926 False
241.465, 129.433, 8.295, 12.959 False
241.188, 129.432, 8.295, 12.992 False
240.912, 129.430, 8.296, 13.025 False
240.635, 129.428, 8.296, 13.058 False
240.359, 129.426, 8.296, 13.091 False
240.082, 129.425, 8.296, 13.124 False
239.806, 129.423, 8.296, 13.157 False
239.529, 129.422, 8.296, 13.190 False
239.253, 129.420, 8.296, 13.223 False
238.976, 129.419, 8.296, 13.256 False
238.700, 129.418, 8.297, 13.289 False
